x	y
3.566194430874450316e-01 1.099181570555451515e+00
3.575964826575476208e-01 1.099958087654764549e+00
3.585735222276502099e-01 1.100737702442023958e+00
3.595505617977527990e-01 1.101520424398442222e+00
3.605276013678553881e-01 1.102306263053630886e+00
3.615046409379579773e-01 1.103095227985822824e+00
3.624816805080605664e-01 1.103887328822090508e+00
3.634587200781631555e-01 1.104682575238570941e+00
3.644357596482657446e-01 1.105480976960689921e+00
3.654127992183683338e-01 1.106282543763385418e+00
3.663898387884709229e-01 1.107087285471334281e+00
3.673668783585735120e-01 1.107895211959178949e+00
3.683439179286761012e-01 1.108706333151755485e+00
3.693209574987786903e-01 1.109520659024322065e+00
3.702979970688812794e-01 1.110338199602789677e+00
3.712750366389838685e-01 1.111158964963952611e+00
3.722520762090864577e-01 1.111982965235719822e+00
3.732291157791890468e-01 1.112810210597350080e+00
3.742061553492916359e-01 1.113640711279683781e+00
3.751831949193942251e-01 1.114474477565378319e+00
3.761602344894968142e-01 1.115311519789145667e+00
3.771372740595994033e-01 1.116151848337988861e+00
3.781143136297019924e-01 1.116995473651438253e+00
3.790913531998045816e-01 1.117842406221794205e+00
3.800683927699071707e-01 1.118692656594363788e+00
3.810454323400097598e-01 1.119546235367705034e+00
3.820224719101123489e-01 1.120403153193865853e+00
3.829995114802149381e-01 1.121263420778630726e+00
3.839765510503175272e-01 1.122127048881762734e+00
3.849535906204201163e-01 1.122994048317249138e+00
3.859306301905227055e-01 1.123864429953547628e+00
3.869076697606252946e-01 1.124738204713835010e+00
3.878847093307278837e-01 1.125615383576253681e+00
3.888617489008304728e-01 1.126495977574161200e+00
3.898387884709330620e-01 1.127379997796381872e+00
3.908158280410356511e-01 1.128267455387456542e+00
3.917928676111382402e-01 1.129158361547896394e+00
3.927699071812408294e-01 1.130052727534433643e+00
3.937469467513434185e-01 1.130950564660279323e+00
3.947239863214460076e-01 1.131851884295376198e+00
3.957010258915485967e-01 1.132756697866654783e+00
3.966780654616511859e-01 1.133665016858292907e+00
3.976551050317537750e-01 1.134576852811970848e+00
3.986321446018563641e-01 1.135492217327134012e+00
3.996091841719589532e-01 1.136411122061249834e+00
4.005862237420615424e-01 1.137333578730069794e+00
4.015632633121641315e-01 1.138259599107894315e+00
4.025403028822667206e-01 1.139189195027831003e+00
4.035173424523693098e-01 1.140122378382062873e+00
4.044943820224718989e-01 1.141059161122111032e+00
4.054714215925744880e-01 1.141999555259101573e+00
4.064484611626770771e-01 1.142943572864031365e+00
4.074255007327796663e-01 1.143891226068037614e+00
4.084025403028822554e-01 1.144842527062664539e+00
4.093795798729848445e-01 1.145797488100135153e+00
4.103566194430874337e-01 1.146756121493619718e+00
4.113336590131900228e-01 1.147718439617508857e+00
4.123106985832926119e-01 1.148684454907685115e+00
4.132877381533952010e-01 1.149654179861796521e+00
4.142647777234977902e-01 1.150627627039530587e+00
4.152418172936003793e-01 1.151604809062890089e+00
4.162188568637029684e-01 1.152585738616467737e+00
4.171958964338055575e-01 1.153570428447724172e+00
4.181729360039081467e-01 1.154558891367264861e+00
4.191499755740107358e-01 1.155551140249119646e+00
4.201270151441133249e-01 1.156547188031020967e+00
4.211040547142159141e-01 1.157547047714684973e+00
4.220810942843185032e-01 1.158550732366091962e+00
4.230581338544210923e-01 1.159558255115769487e+00
4.240351734245236814e-01 1.160569629159072802e+00
4.250122129946262706e-01 1.161584867756470185e+00
4.259892525647288597e-01 1.162603984233828269e+00
4.269662921348314488e-01 1.163626991982694259e+00
4.279433317049340380e-01 1.164653904460583256e+00
4.289203712750366271e-01 1.165684735191266252e+00
4.298974108451392162e-01 1.166719497765054347e+00
4.308744504152418053e-01 1.167758205839090291e+00
4.318514899853443945e-01 1.168800873137635810e+00
4.328285295554469836e-01 1.169847513452359600e+00
4.338055691255495727e-01 1.170898140642631757e+00
4.347826086956521618e-01 1.171952768635810216e+00
4.357596482657547510e-01 1.173011411427535178e+00
4.367366878358573401e-01 1.174074083082021991e+00
4.377137274059599292e-01 1.175140797732351361e+00
4.386907669760625184e-01 1.176211569580765559e+00
4.396678065461651075e-01 1.177286412898961965e+00
4.406448461162676966e-01 1.178365342028387275e+00
4.416218856863702857e-01 1.179448371380533933e+00
4.425989252564728749e-01 1.180535515437236116e+00
4.435759648265754640e-01 1.181626788750966384e+00
4.445530043966780531e-01 1.182722205945131888e+00
4.455300439667806423e-01 1.183821781714373911e+00
4.465070835368832314e-01 1.184925530824864959e+00
4.474841231069858205e-01 1.186033468114607858e+00
4.484611626770884096e-01 1.187145608493735516e+00
4.494382022471909988e-01 1.188261966944809567e+00
4.504152418172935879e-01 1.189382558523121469e+00
4.513922813873961770e-01 1.190507398356993596e+00
4.523693209574987661e-01 1.191636501648079438e+00
4.533463605276013553e-01 1.192769883671665143e+00
4.543234000977039444e-01 1.193907559776971716e+00
4.553004396678065335e-01 1.195049545387457002e+00
4.562774792379091227e-01 1.196195856001118996e+00
4.572545188080117118e-01 1.197346507190797604e+00
4.582315583781143009e-01 1.198501514604478180e+00
4.592085979482168900e-01 1.199660893965595498e+00
4.601856375183194792e-01 1.200824661073336630e+00
4.611626770884220683e-01 1.201992831802945139e+00
4.621397166585246574e-01 1.203165422106026616e+00
4.631167562286272465e-01 1.204342448010849997e+00
4.640937957987298357e-01 1.205523925622655090e+00
4.650708353688324248e-01 1.206709871123954780e+00
4.660478749389350139e-01 1.207900300774841451e+00
4.670249145090376031e-01 1.209095230913290298e+00
4.680019540791401922e-01 1.210294677955466414e+00
4.689789936492427813e-01 1.211498658396026995e+00
4.699560332193453704e-01 1.212707188808427983e+00
4.709330727894479596e-01 1.213920285845227154e+00
4.719101123595505487e-01 1.215137966238391209e+00
4.728871519296531378e-01 1.216360246799599532e+00
4.738641914997557270e-01 1.217587144420547496e+00
4.748412310698583161e-01 1.218818676073252449e+00
4.758182706399609052e-01 1.220054858810357246e+00
4.767953102100634943e-01 1.221295709765434667e+00
4.777723497801660835e-01 1.222541246153290961e+00
4.787493893502686726e-01 1.223791485270268931e+00
4.797264289203712617e-01 1.225046444494551912e+00
4.807034684904738508e-01 1.226306141286466422e+00
4.816805080605764400e-01 1.227570593188785031e+00
4.826575476306790291e-01 1.228839817827026115e+00
4.836345872007816182e-01 1.230113832909758953e+00
4.846116267708842074e-01 1.231392656228902815e+00
4.855886663409867965e-01 1.232676305660027838e+00
4.865657059110893856e-01 1.233964799162655002e+00
4.875427454811919747e-01 1.235258154780555673e+00
4.885197850512945639e-01 1.236556390642051362e+00
4.894968246213971530e-01 1.237859524960309043e+00
4.904738641914997421e-01 1.239167576033642915e+00
4.914509037616023313e-01 1.240480562245805940e+00
4.924279433317049204e-01 1.241798502066290499e+00
4.934049829018075095e-01 1.243121414050620155e+00
4.943820224719100986e-01 1.244449316840644526e+00
4.953590620420126878e-01 1.245782229164833277e+00
4.963361016121152769e-01 1.247120169838566550e+00
4.973131411822178660e-01 1.248463157764428288e+00
4.982901807523204551e-01 1.249811211932493782e+00
4.992672203224230443e-01 1.251164351420620990e+00
5.002442598925256334e-01 1.252522595394736538e+00
5.012212994626281670e-01 1.253885963109123036e+00
5.021983390327308117e-01 1.255254473906704193e+00
5.031753786028334563e-01 1.256628147219327696e+00
5.041524181729359899e-01 1.258007002568049426e+00
5.051294577430385235e-01 1.259391059563413684e+00
5.061064973131411682e-01 1.260780337905732518e+00
5.070835368832438128e-01 1.262174857385362392e+00
5.080605764533463464e-01 1.263574637882985296e+00
5.090376160234488800e-01 1.264979699369877642e+00
5.100146555935515247e-01 1.266390061908187148e+00
5.109916951636541693e-01 1.267805745651202409e+00
5.119687347337567029e-01 1.269226770843622898e+00
5.129457743038592366e-01 1.270653157821827195e+00
5.139228138739618812e-01 1.272084927014136557e+00
5.148998534440645258e-01 1.273522098941080261e+00
5.158768930141670594e-01 1.274964694215655614e+00
5.168539325842695931e-01 1.276412733543589306e+00
5.178309721543722377e-01 1.277866237723591203e+00
5.188080117244748823e-01 1.279325227647613472e+00
5.197850512945774160e-01 1.280789724301097943e+00
5.207620908646799496e-01 1.282259748763230789e+00
5.217391304347825942e-01 1.283735322207186336e+00
5.227161700048852389e-01 1.285216465900374416e+00
5.236932095749877725e-01 1.286703201204680846e+00
5.246702491450903061e-01 1.288195549576708343e+00
5.256472887151929507e-01 1.289693532568013223e+00
5.266243282852955954e-01 1.291197171825337220e+00
5.276013678553981290e-01 1.292706489090841737e+00
5.285784074255006626e-01 1.294221506202332783e+00
5.295554469956033072e-01 1.295742245093487455e+00
5.305324865657059519e-01 1.297268727794074428e+00
5.315095261358084855e-01 1.298800976430173781e+00
5.324865657059110191e-01 1.300339013224390383e+00
5.334636052760136637e-01 1.301882860496065941e+00
5.344406448461163084e-01 1.303432540661488837e+00
5.354176844162188420e-01 1.304988076234093741e+00
5.363947239863213756e-01 1.306549489824668786e+00
5.373717635564240203e-01 1.308116804141547629e+00
5.383488031265266649e-01 1.309690041990803300e+00
5.393258426966291985e-01 1.311269226276438937e+00
5.403028822667317321e-01 1.312854380000571641e+00
5.412799218368343768e-01 1.314445526263613884e+00
5.422569614069370214e-01 1.316042688264448479e+00
5.432340009770395550e-01 1.317645889300601558e+00
5.442110405471420886e-01 1.319255152768412431e+00
5.451880801172447333e-01 1.320870502163193461e+00
5.461651196873473779e-01 1.322491961079391709e+00
5.471421592574499115e-01 1.324119553210738376e+00
5.481191988275524452e-01 1.325753302350402230e+00
5.490962383976550898e-01 1.327393232391131939e+00
5.500732779677577344e-01 1.329039367325392407e+00
5.510503175378602680e-01 1.330691731245502885e+00
5.520273571079628017e-01 1.332350348343760871e+00
5.530043966780654463e-01 1.334015242912568899e+00
5.539814362481680909e-01 1.335686439344548004e+00
5.549584758182706246e-01 1.337363962132652517e+00
5.559355153883731582e-01 1.339047835870274650e+00
5.569125549584758028e-01 1.340738085251345080e+00
5.578895945285784475e-01 1.342434735070425544e+00
5.588666340986809811e-01 1.344137810222798768e+00
5.598436736687835147e-01 1.345847335704548842e+00
5.608207132388861593e-01 1.347563336612637386e+00
5.617977528089888040e-01 1.349285838144970828e+00
5.627747923790913376e-01 1.351014865600463910e+00
5.637518319491938712e-01 1.352750444379094530e+00
5.647288715192965158e-01 1.354492599981953482e+00
5.657059110893991605e-01 1.356241358011283094e+00
5.666829506595016941e-01 1.357996744170514303e+00
5.676599902296042277e-01 1.359758784264292197e+00
