x	y	z	
2.887025637001514156e+01 -2.247625010385819522e+00 2.998963327292359793e+01
2.828615214367443897e+01 -2.280498869478759794e+00 2.912083635068507448e+01
2.775639178713213084e+01 -2.279569131070859900e+00 2.828687916664005897e+01
2.727826064074944767e+01 -2.254513409919780553e+00 2.748641505133115004e+01
2.684864041197021933e+01 -2.213727319877475175e+00 2.671757625583876816e+01
2.646417843736946196e+01 -2.164316439545321824e+00 2.597852010826301239e+01
2.612128768265104384e+01 -2.112096312274074794e+00 2.526742901372006145e+01
2.581614674264650944e+01 -2.061592446163582171e+00 2.458251045433931736e+01
2.554469984131800331e+01 -2.016040314063243244e+00 2.392199698926948770e+01
2.530280772545790668e+01 -1.977649796723954578e+00 2.328417578653067821e+01
2.508701928076215282e+01 -1.948345624954783917e+00 2.266768511473437187e+01
2.489418074673700687e+01 -1.929576675893021731e+00 2.207141869473206697e+01
2.472117248604125095e+01 -1.922444182851024141e+00 2.149437942271321944e+01
2.456490875767282844e+01 -1.927705400868361174e+00 2.093567858544172822e+01
2.442233771696790257e+01 -1.945773606711656445e+00 2.039453586025326359e+01
2.429064302540767528e+01 -1.976878998191559322e+00 1.987032461943000072e+01
2.416776999071944587e+01 -2.021511178436844247e+00 1.936264273644534484e+01
2.405178427203207647e+01 -2.080122459346029018e+00 1.887115407766361486e+01
2.394075606279795920e+01 -2.153120462213776509e+00 1.839558328156043032e+01
2.383276168145393825e+01 -2.240869738858707549e+00 1.793571629107691479e+01
2.372588357141903259e+01 -2.343691771623646058e+00 1.749140035361917356e+01
2.361831731459906436e+01 -2.461980199977857886e+00 1.706259827161770914e+01
2.350881164438101223e+01 -2.596565989904024097e+00 1.664942212195771276e+01
2.339620373309362833e+01 -2.748424831231987220e+00 1.625207679836561780e+01
2.327922469653343285e+01 -2.918573103383986123e+00 1.587088414056168872e+01
2.315649959396584023e+01 -3.108067875373082600e+00 1.550628293426391124e+01
2.302654742812383404e+01 -3.318006905805099827e+00 1.515882891118364917e+01
2.288778114520914286e+01 -3.549528642876806472e+00 1.482919474902934454e+01
2.273866896256848946e+01 -3.803910812856422741e+00 1.451834832132565367e+01
2.257813118870035396e+01 -4.083083972964265840e+00 1.422744059670445793e+01
2.240505220299082367e+01 -4.389176943798223540e+00 1.395781530010965810e+01
2.221814732440336115e+01 -4.724291020706020916e+00 1.371123300704650738e+01
2.201596281169512537e+01 -5.090499973057352356e+00 1.348987114588709701e+01
2.179687586341857397e+01 -5.489850044241032734e+00 1.329632399787246833e+01
2.155909461792077053e+01 -5.924359951666213320e+00 1.313360269711137285e+01
2.130065815334225832e+01 -6.396020886764443247e+00 1.300513523057976961e+01
2.101972064528061424e+01 -6.906032768023465884e+00 1.291490687289211969e+01
2.071489230928584391e+01 -7.455808201840955718e+00 1.286789894681590063e+01
2.038422709598145133e+01 -8.049366792339615273e+00 1.286979510246914415e+01
2.002596990248457587e+01 -8.689180615611263647e+00 1.292720599108067248e+01
1.963860402436831265e+01 -9.375986755164767317e+00 1.304768719326246185e+01
1.922085115566476077e+01 -1.010878730192058583e+01 1.323973921900916650e+01
1.877167138886371589e+01 -1.088484935421321609e+01 1.351280750769790728e+01
1.829026321491052798e+01 -1.169970501779477345e+01 1.387728242808988810e+01
1.777606352320996308e+01 -1.254715140582838906e+01 1.434449927832809735e+01
1.722874760162446250e+01 -1.341925063889129355e+01 1.492673828593781238e+01
1.664897686430822432e+01 -1.430677123158062081e+01 1.563537984670652925e+01
1.604090157178599796e+01 -1.519650359921297778e+01 1.647818563386029211e+01
1.540716806417815299e+01 -1.606541664557555649e+01 1.747154895786362161e+01
1.475243714248635385e+01 -1.688744290957522409e+01 1.862586676395135754e+01
1.408394119598010441e+01 -1.763413901278571316e+01 1.994380960450259366e+01
1.341148420218934412e+01 -1.827468565945678591e+01 2.142032163905383513e+01
1.274744172691105959e+01 -1.877588763650651771e+01 2.304262063428643970e+01
1.210676092420636962e+01 -1.910217381352542532e+01 2.479019796403132148e+01
1.150696053639785710e+01 -1.921559714277690745e+01 2.663481860927733180e+01
1.096512172753313230e+01 -1.907781616488685827e+01 2.854339570609777965e+01
1.049872263552071416e+01 -1.866983128938790770e+01 3.046178103548653482e+01
1.012997310271464180e+01 -1.799104639440820819e+01 3.231905961632597268e+01
9.876483992468795492e+00 -1.705120377611319782e+01 3.405248582593478091e+01
9.751033100306688794e+00 -1.587030642288766735e+01 3.560793520847956728e+01
9.761565153921649696e+00 -1.447861801532905091e+01 3.693990447498071461e+01
9.911191813177605781e+00 -1.291666292625990309e+01 3.801151150329770445e+01
1.019922409797108998e+01 -1.123835545731853713e+01 3.879252085832752783e+01
1.062224086346674845e+01 -9.521506861494652085e+00 3.926479849521556531e+01
1.116635445003464433e+01 -7.830975077191907552e+00 3.944236649755286805e+01
1.181500759541773604e+01 -6.219144918820970425e+00 3.934821661526872560e+01
1.254990323025509369e+01 -4.727605998000907306e+00 3.901195798969846606e+01
1.335100447808366297e+01 -3.387152723551221101e+00 3.846981715358577247e+01
1.419653465534224068e+01 -2.217784301486895870e+00 3.776463803107882455e+01
1.506337777745071804e+01 -1.228235502707010207e+00 3.694497620183088316e+01
1.593295960545979106e+01 -4.114764773520500629e-01 3.604934254630634172e+01
1.678964742454446935e+01 2.449914728827409238e-01 3.510697750214862367e+01
1.762009321708799092e+01 7.560081459835199524e-01 3.414291856419667681e+01
1.841380423573410141e+01 1.139475347788715620e+00 3.317714021508653133e+01
1.916314300339031718e+01 1.416356891989735800e+00 3.222455392524702944e+01
1.986310799032325747e+01 1.607662424513163213e+00 3.129467480502679422e+01
2.051107553021047991e+01 1.728090414601686442e+00 3.039197503192789540e+01
2.110626614853771343e+01 1.792608278926468568e+00 2.951922202018562302e+01
2.164893899564465585e+01 1.814416620099163158e+00 2.867784142163466754e+01
2.214037839618620751e+01 1.804849616452371741e+00 2.786790728317371091e+01
2.258290754242335652e+01 1.773387799845857149e+00 2.708817204783195720e+01
2.297992243065277762e+01 1.727768339777570716e+00 2.633712959996990577e+01
2.333463324219431811e+01 1.673731447459254396e+00 2.561319298510955988e+01
2.365019403519130847e+01 1.615993371571853521e+00 2.491468394852205748e+01
2.392989106030186264e+01 1.558484499968566750e+00 2.424004101806565359e+01
2.417714276069984436e+01 1.504349359674575837e+00 2.358781950418298834e+01
2.439549977207217069e+01 1.455946616887606737e+00 2.295669149990772695e+01
2.458864492262166834e+01 1.414849076977330089e+00 2.234544588085714878e+01
2.476038306236963038e+01 1.381849446422119820e+00 2.175298814295383565e+01
2.491360079554023343e+01 1.357607188517340191e+00 2.117836485588914286e+01
2.505041802465185086e+01 1.342878350760718931e+00 2.062082890224218801e+01
2.517314072699376837e+01 1.338119928442045525e+00 2.007971850396493707e+01
2.528403154884165360e+01 1.343618505699386567e+00 1.955442582309463972e+01
2.538530980545791138e+01 1.359490255519171908e+00 1.904439696175169416e+01
2.547913597804181407e+01 1.385694849903479353e+00 1.854913561121376375e+01
2.556721613172889818e+01 1.422372545631776619e+00 1.806827186479268832e+01
2.565090545477458406e+01 1.469826520645859169e+00 1.760150726845844815e+01
2.573156495832349222e+01 1.528344929567726940e+00 1.714857378782527420e+01
2.581055370117904957e+01 1.598220454272661240e+00 1.670924165056143096e+01
2.588922878980380560e+01 1.679750303889594232e+00 1.628331934638741529e+01
2.596893448952721428e+01 1.773258348814378271e+00 1.587066505676306072e+01
2.605072411212275441e+01 1.879354110778320708e+00 1.547122638845499587e+01
2.613543793045862174e+01 1.998878685494798413e+00 1.508500674402360886e+01
2.622399962346453606e+01 2.132738606727502706e+00 1.471208775343986197e+01
2.631742545760116059e+01 2.281902639342436423e+00 1.435263173733827990e+01
2.641682428685937367e+01 2.447401779306777048e+00 1.400688170702014013e+01
2.652339755276057431e+01 2.630329253689340341e+00 1.367516136445178532e+01
2.663841088527469836e+01 2.831875403652202916e+00 1.335794046423538362e+01
2.676286471495246033e+01 3.053675639984923418e+00 1.305587533907401543e+01
2.689765945480969123e+01 3.297677751540545543e+00 1.276965033065245692e+01
2.704386120355825085e+01 3.565918217640410504e+00 1.250024629483541361e+01
2.720270651479378188e+01 3.860518943685990578e+00 1.224895443118487393e+01
2.737560239699737252e+01 4.183687261161948001e+00 1.201737628295706628e+01
2.756412631353402176e+01 4.537715927633298563e+00 1.180742373710501880e+01
2.777002618265321843e+01 4.924983126746473872e+00 1.162131902427735142e+01
2.799519046315849735e+01 5.347784866085983246e+00 1.146169560288988265e+01
2.824127940664197922e+01 5.807794991886344960e+00 1.133228732780110093e+01
2.851005860495223132e+01 6.309294233345772440e+00 1.123646489166652884e+01
2.880338932486885284e+01 6.856310964774349870e+00 1.117845199485877572e+01
2.912316520694395905e+01 7.451943862979525157e+00 1.116366681178013742e+01
2.947131226550316896e+01 8.098361907267943138e+00 1.119872199086192310e+01
2.984978888864726443e+01 8.796804379448502687e+00 1.129142465456486377e+01
3.026058583824921300e+01 9.547580863826858888e+00 1.145077639937885294e+01
3.070572624995544686e+01 1.035007124720783978e+01 1.168697329582264643e+01
3.118726563318797673e+01 1.120272571889919533e+01 1.201140588844531187e+01
3.170718666175684319e+01 1.210297727868350570e+01 1.243646838167297375e+01
3.226408250583631343e+01 1.304414922167621604e+01 1.297137261509774930e+01
3.285869965629830602e+01 1.401834421891989280e+01 1.363508477068751290e+01
3.349161308503383339e+01 1.501375001856813185e+01 1.444731489094344745e+01
3.416087392094171094e+01 1.601268536284167965e+01 1.542333450575066145e+01
3.486200944992319251e+01 1.699159998801989602e+01 1.657397663237129137e+01
3.558802311488443593e+01 1.792107462444515775e+01 1.790563577544685003e+01
3.632939451573980705e+01 1.876582099652666002e+01 1.942026792700502469e+01
3.707407940940569802e+01 1.948468182273242633e+01 2.111539056644832613e+01
3.780750970980353998e+01 2.003063081559410108e+01 2.298408266055860594e+01
3.851449186281365655e+01 2.035980516796785977e+01 2.501126127675165378e+01
3.917358944201832571e+01 2.042769625680125145e+01 2.714806161794352235e+01
3.975990146646211087e+01 2.019321825651153546e+01 2.933142298642640355e+01
4.025065887378183760e+01 1.963312174848256220e+01 3.149642104873376525e+01
4.062522839054427948e+01 1.874200563387998031e+01 3.357627196552670057e+01
4.086511253224713869e+01 1.753231713364540667e+01 3.550233239160267829e+01
4.095394960331579881e+01 1.603435178850403986e+01 3.720409947587768329e+01
4.087892842779309888e+01 1.429250219227006369e+01 3.860336926558042592e+01
4.063801528346633773e+01 1.238802611582352675e+01 3.965376044249337184e+01
4.023681691068634336e+01 1.041932002661458512e+01 4.035326599844969309e+01
3.968640335992540713e+01 8.467960345494308427e+00 4.070950542888135004e+01
3.900330874052829699e+01 6.598360256227882914e+00 4.073929094925801309e+01
3.820953122071693286e+01 4.857769705511399749e+00 4.046862749508403567e+01
3.733253302758876657e+01 3.276275402962729899e+00 3.993271272190190047e+01
3.640092462843966814e+01 1.877404414490284390e+00 3.918361154364880861e+01
3.543523529509039349e+01 6.898964162422656088e-01 3.829034292818499807e+01
3.445899110729936154e+01 -2.878296112072167290e-01 3.730046067994898351e+01
3.349248333687215506e+01 -1.067526539024229670e+00 3.625474554701733609e+01
3.255238635631974375e+01 -1.670030598658691190e+00 3.518805661429369991e+01
3.165182402942502904e+01 -2.123462266566355616e+00 3.412826243765979228e+01
3.080025895405026048e+01 -2.450103724102483227e+00 3.308967950011354731e+01
3.000361096138561834e+01 -2.672425340760581136e+00 3.208208924095275449e+01
2.926561250680767401e+01 -2.811625412627368981e+00 3.111224872506678096e+01
2.858791197385103899e+01 -2.886799988675393891e+00 3.018344770008276612e+01
2.797010639734117277e+01 -2.914943514541404657e+00 2.929564849953591832e+01
2.741024634308758934e+01 -2.910091538368236641e+00 2.844789425006927175e+01
2.690514645914899461e+01 -2.882676317120794973e+00 2.763795246720705734e+01
2.645123234555206082e+01 -2.841544948312899610e+00 2.686325443599835694e+01
2.604470697600890716e+01 -2.794208091116978654e+00 2.612138238498075538e+01
2.568155069791466971e+01 -2.746839966363993746e+00 2.541006948617669181e+01
2.535752123234624023e+01 -2.704278356543194040e+00 2.472719985509062113e+01
2.506815367406536765e+01 -2.670024605802534534e+00 2.407080855071508552e+01
2.480879350269478323e+01 -2.646319816769921562e+00 2.343904739345488508e+01
2.457539132745984034e+01 -2.634996155917504801e+00 2.283023527477631021e+01
2.436465163883621088e+01 -2.637604172000046265e+00 2.224324590789719380e+01
2.417331113554227073e+01 -2.655362849297135952e+00 2.167711929632308454e+01
2.399810338148918021e+01 -2.689187208610948954e+00 2.113101416177046588e+01
2.383575880578251471e+01 -2.739688307266095357e+00 2.060420794417157708e+01
2.368300490821414783e+01 -2.807173381697885439e+00 2.009609689924732479e+01
2.353701289469422875e+01 -2.891952340818819245e+00 1.960634134624131519e+01
2.339585894927216003e+01 -2.994755624564031660e+00 1.913490437558329660e+01
2.325762300743613409e+01 -3.116298252148409720e+00 1.868182045569225380e+01
2.312033297437304569e+01 -3.257268304520021918e+00 1.824722802041717173e+01
2.298196472496789156e+01 -3.418326924360430397e+00 1.783136946903489672e+01
2.284044210380316997e+01 -3.600108316085504967e+00 1.743459116624848804e+01
2.269366769405910134e+01 -3.803235822299499080e+00 1.705738094499180590e+01
2.254005636071859087e+01 -4.028768827817588161e+00 1.670056558464674978e+01
2.237841449520877646e+01 -4.278227703795609571e+00 1.636513572358398960e+01
2.220742060684824537e+01 -4.553113443028224516e+00 1.605234623162047214e+01
2.202560698457494226e+01 -4.854884398039370552e+00 1.576373725098286194e+01
2.183135969694529877e+01 -5.184956281083715091e+00 1.550113419630644707e+01
2.162291859213611289e+01 -5.544702164143547662e+00 1.526664775463792267e+01
2.139837729794232146e+01 -5.935452478932543130e+00 1.506267388543241381e+01
2.115596566691803915e+01 -6.358178592385908878e+00 1.489207298206589414e+01
2.089444153617274225e+01 -6.814677699343243411e+00 1.475842162982383421e+01
2.061242606939013911e+01 -7.307428467842416175e+00 1.466578279493509385e+01
2.030857352394586712e+01 -7.838014869985513222e+00 1.461890083934015117e+01
1.998157638056869700e+01 -8.407110027036171829e+00 1.462320522322481153e+01
1.963016534333900509e+01 -9.014476209422245034e+00 1.468481050502052021e+01
1.925310933969157290e+01 -9.658964836730953962e+00 1.481051634140432860e+01
1.884921552041433301e+01 -1.033851647771107451e+01 1.500780748729852299e+01
1.841732925964650747e+01 -1.105016085027607531e+01 1.528485379587185200e+01
1.795725845041002344e+01 -1.178982582017211378e+01 1.564871650320673169e+01
1.747099481504393026e+01 -1.255122243328962384e+01 1.610586117267223827e+01
1.695800254649042671e+01 -1.332560501463481728e+01 1.667123236572251344e+01
1.641913724785286632e+01 -1.410122107553237569e+01 1.735682282565121071e+01
1.585700814114322377e+01 -1.486326077870608664e+01 1.817080682339597075e+01
1.527597806728734398e+01 -1.559385693827114316e+01 1.911754015753200520e+01
1.468216348612278388e+01 -1.627208501973763788e+01 2.019756015427418916e+01
1.408343447639616031e+01 -1.687396314001326658e+01 2.140758566748248981e+01
1.348941473576821792e+01 -1.737245206739747871e+01 2.274051707865277194e+01
1.291148158081127306e+01 -1.773745522158504428e+01 2.418543629692059937e+01
1.236218266725617099e+01 -1.793676545893751495e+01 2.572809958533050789e+01
1.185296545354515629e+01 -1.794659476361723804e+01 2.734381633560370517e+01
1.140154540791035487e+01 -1.774785030961360377e+01 2.898519894524744700e+01
1.102454671738640180e+01 -1.732942317502993745e+01 3.060464646138260036e+01
1.073598167190634634e+01 -1.668965335939606831e+01 3.215723645595127067e+01
1.054725066429745084e+01 -1.583632978366356348e+01 3.360072502573493125e+01
1.046714219028436688e+01 -1.478669029021134662e+01 3.489554679233874879e+01
1.050183284848721144e+01 -1.356742164284419161e+01 3.600481490219915770e+01
1.065535603516144647e+01 -1.221567283314773356e+01 3.689161082944973202e+01
1.092725445294163400e+01 -1.078541588944403351e+01 3.752933070352321465e+01
1.130965102657550503e+01 -9.332214258977426624e+00 3.792093121859044658e+01
1.179217621799152660e+01 -7.903546187396917055e+00 3.807603460463882072e+01
1.236225225580649933e+01 -6.538700099620230688e+00 3.800948444337445409e+01
1.300509313532661793e+01 -5.268774599827236393e+00 3.774134566822527148e+01
1.370370461855077870e+01 -4.116678471454918053e+00 3.729690456433845469e+01
1.443888423416505873e+01 -3.097130677208253857e+00 3.670666876858279437e+01
1.519294576711644673e+01 -2.218059372182709765e+00 3.600771653373861625e+01
1.595207016238587094e+01 -1.479617105693939783e+00 3.523226159012958902e+01
1.670252315282777289e+01 -8.757783965540895110e-01 3.440464024963229406e+01
1.743281260301707647e+01 -3.969036249470914157e-01 3.354603992055810124e+01
1.813368985157413960e+01 -2.973988187009313222e-02 3.267450070165951104e+01
1.879814971116816835e+01 2.425790308698352327e-01 3.180491538212668701e+01
1.942129659741850389e+01 4.379493767553359618e-01 3.094789936758202487e+01
2.000025380042652046e+01 5.669159841767801300e-01 3.010729937342811979e+01
2.053390097853741381e+01 6.413874039369702462e-01 2.928659313590024027e+01
2.102193808444582501e+01 6.722874248762076288e-01 2.848827454150868377e+01
2.146484825436437305e+01 6.692249221972358386e-01 2.771370372191470466e+01
2.186389780802621274e+01 6.404938574657782491e-01 2.696310705392687268e+01
2.222115124413663878e+01 5.930502065349482210e-01 2.623567608154414899e+01
2.253932242810791919e+01 5.322157966531763096e-01 2.553076914637239980e+01
2.282101695881853942e+01 4.621747457876930198e-01 2.484754088617296830e+01
2.306886285727505026e+01 3.863968980218432936e-01 2.418504183692306597e+01
2.328556096918300966e+01 3.076346478514706551e-01 2.354234846380511925e+01
2.347388496494772170e+01 2.279229401845433989e-01 2.291856316120419379e+01
2.363668133967237495e+01 1.485792703418304384e-01 2.231281425271345853e+01
2.377677251610417741e+01 7.029490125538720435e-02 2.172426820144124093e+01
2.389631688844694679e+01 -6.300500158132174566e-03 2.115222606445445308e+01
2.399723659294611622e+01 -8.085385333485686776e-02 2.059607187051930666e+01
2.408140427513913195e+01 -1.532762233895402781e-01 2.005522933204126446e+01
2.415062996691782260e+01 -2.237241543923900733e-01 1.952916258332004773e+01
2.420666108652771342e+01 -2.925996693684506100e-01 1.901737618055425116e+01
2.425106823365321773e+01 -3.604543169641041267e-01 1.851942754189855123e+01
2.428489177183166348e+01 -4.276758762167312544e-01 1.803494310234453835e+01
2.430905005479640124e+01 -4.947377315502428097e-01 1.756356606830934552e+01
2.432440594300880576e+01 -5.622177087241833071e-01 1.710496168852344923e+01
2.433176394709534307e+01 -6.307953853038564818e-01 1.665881778345600850e+01
2.433186994610800369e+01 -7.012519204214745505e-01 1.622484485292606493e+01
2.432529070765825807e+01 -7.743725239363737911e-01 1.580278800572469144e+01
2.431226494644153391e+01 -8.507919011734348391e-01 1.539241198398569566e+01
2.429296031362450137e+01 -9.312020027488021601e-01 1.499350162458926228e+01
2.426751130610722385e+01 -1.016389993981487994e+00 1.460587128176678462e+01
2.423601926652333205e+01 -1.107238254892688456e+00 1.422936482710427342e+01
2.419855238323996005e+01 -1.204724380206090073e+00 1.386385564954058403e+01
2.415512656036935724e+01 -1.309911563359682729e+00 1.350925239907259012e+01
2.410549121924796268e+01 -1.423792589566391431e+00 1.316551971709783864e+01
2.404929993311690950e+01 -1.547365236761971685e+00 1.283261535553933363e+01
2.398616139368024491e+01 -1.681764186076667889e+00 1.251056844786522504e+01
2.391561886371208345e+01 -1.828260144843437240e+00 1.219949407083712245e+01
2.383715017705624817e+01 -1.988259846598643854e+00 1.189959324450884459e+01
2.375016773862688524e+01 -2.163306051080813308e+00 1.161115293222906786e+01
2.365401852440821173e+01 -2.355077544231160225e+00 1.133454604063992832e+01
2.354789006911802929e+01 -2.565281669026076905e+00 1.107036639323430194e+01
2.343058546967666800e+01 -2.795478295543715852e+00 1.081959340977859796e+01
2.330128656317117475e+01 -3.048045973860511459e+00 1.058254735077991171e+01
2.315906036131000079e+01 -3.325556167466077628e+00 1.035991118868703609e+01
2.300278293725104106e+01 -3.630680930670103557e+00 1.015285789185878684e+01
2.283113942560116527e+01 -3.966192908603255685e+00 9.963050424562904794e+00
2.264262402241541139e+01 -4.334965337218783077e+00 9.792641746975338179e+00
2.243553998519873360e+01 -4.739972043289061077e+00 9.644274815182063421e+00
2.220799963290385648e+01 -5.184287444409803491e+00 9.521082581177166659e+00
2.195792434593328224e+01 -5.671086548996159493e+00 9.426687992864392740e+00
2.168304456613852693e+01 -6.203644956284172451e+00 9.365203994056329861e+00
2.138090103770451833e+01 -6.785332542194177918e+00 9.341234924789024063e+00
2.105043712435014314e+01 -7.412091320195782096e+00 9.361982101461794770e+00
2.068927710590330804e+01 -8.087991667418657826e+00 9.435118492091522313e+00
2.029363058824365140e+01 -8.824179000875504997e+00 9.567925844411433900e+00
1.986039039638077952e+01 -9.627695324285323153e+00 9.769403008411078559e+00
1.938713257445294857e+01 -1.050147922807586731e+01 1.005026593633620813e+01
1.887211638572483707e+01 -1.144436588938779664e+01 1.042294768269040794e+01
1.831428431259237044e+01 -1.245108707206575538e+01 1.090159840423197402e+01
1.771326205657687680e+01 -1.351227112666904873e+01 1.150208535997823489e+01
1.706935853833048355e+01 -1.461444299046185158e+01 1.224199291120116584e+01
1.638356589763400351e+01 -1.574002418741724441e+01 1.314062252142854526e+01
1.565755949339375164e+01 -1.686733282822227409e+01 1.421899275644866556e+01
1.489369790364739288e+01 -1.797058361026829232e+01 1.549983928430272329e+01
1.409556001829118088e+01 -1.902032024306821967e+01 1.700578723801609371e+01
1.327630742150570065e+01 -1.997892876345269642e+01 1.873437083271878478e+01
1.245135388456159120e+01 -2.078536466031875918e+01 2.068245307568937363e+01
1.163795871313718422e+01 -2.137960003198711689e+01 2.283608231311586678e+01
1.085689391146932792e+01 -2.170705393886543888e+01 2.516358164167276001e+01
1.013244418236036992e+01 -2.171859240344316788e+01 2.761554890850259625e+01
9.492406927174325659e+00 -2.137052841029606753e+01 3.012485671122439612e+01
8.965677322106831326e+00 -2.061971552454127377e+01 3.261006464093419766e+01
8.576768273162166167e+00 -1.945491256676324809e+01 3.497562014483057879e+01
8.353488898982998734e+00 -1.793669621510489520e+01 3.711215019860384956e+01
8.314372361094189756e+00 -1.613094226746031978e+01 3.893292569096049505e+01
8.467554068872654938e+00 -1.410435067703621392e+01 4.037618154235455847e+01
8.810771679549173285e+00 -1.192444555234137482e+01 4.140511670499185470e+01
9.331365098207074382e+00 -9.659575157204143281e+00 4.200789416281752153e+01
1.001369492238320724e+01 -7.406868122589477466e+00 4.219434740979627918e+01
1.083946026878816760e+01 -5.283478867721978389e+00 4.199946007834324746e+01
1.177857393895462579e+01 -3.353256280718312610e+00 4.147774626964014288e+01
1.280075367513308038e+01 -1.658723438115651483e+00 4.069192543801022310e+01
1.387563864686840276e+01 -2.214879751966165600e-01 3.971284486858264273e+01
1.497280618110667660e+01 9.577602441588548565e-01 3.861930508023830555e+01
1.606527363602306124e+01 1.897310517914594818e+00 3.746946606722730166e+01
1.713266753925904951e+01 2.622308364422347715e+00 3.629567482268004852e+01
1.815835993433974593e+01 3.159828240364417340e+00 3.512893983478354443e+01
1.912977942989012803e+01 3.539222352563024199e+00 3.399229144363864208e+01
2.003841119962626038e+01 3.792120657975786013e+00 3.290078184127003880e+01
2.087966881158995847e+01 3.951230738201704895e+00 3.186166282487715407e+01
2.165194232639024463e+01 4.037705700266797315e+00 3.087672342912256340e+01
2.235645599994733601e+01 4.069720970806228522e+00 2.994466567716444771e+01
2.299549521238152749e+01 4.063968634611332398e+00 2.906331700112188088e+01
2.357214838691833947e+01 4.034467370069751979e+00 2.822990956260081319e+01
2.409030698988306796e+01 3.992562449165516281e+00 2.744108025270156048e+01
2.455466553070388613e+01 3.946925737479105134e+00 2.669287069201477891e+01
2.497084810190603932e+01 3.904146600195596228e+00 2.598133472312375858e+01
2.534400451629186080e+01 3.869291749863886576e+00 2.530365472179478914e+01
2.567871357189139303e+01 3.846167069952929118e+00 2.465731439284708415e+01
2.597961230037936886e+01 3.837892829652953974e+00 2.404010502053351672e+01
2.625139614852733771e+01 3.846903912040627205e+00 2.345012559710080069e+01
2.649881897820460708e+01 3.874949814079179156e+00 2.288578282278717424e+01
2.672669251456319373e+01 3.923094629586934001e+00 2.234579110742512142e+01
2.693927857146359628e+01 3.991922213872669545e+00 2.182927090409516424e+01
2.713946357065992032e+01 4.082275638151760866e+00 2.133593745027988220e+01
2.733002024729896107e+01 4.194975505922434955e+00 2.086572494686814494e+01
2.751377524383393336e+01 4.330685000565039466e+00 2.041869531849581776e+01
2.769360911002519288e+01 4.489909885342760809e+00 1.999503821354398525e+01
2.787245630293842780e+01 4.672998503400195069e+00 1.959507100414334957e+01
2.805330127194056189e+01 4.880142238284423506e+00 1.921924202002535154e+01
2.823854931496617482e+01 5.111699945917152377e+00 1.886847646654432964e+01
2.842966645851098306e+01 5.368751469777396146e+00 1.854417624600303682e+01
2.862817166306087913e+01 5.652333824718660971e+00 1.824793346544893780e+01
2.883568277160898674e+01 5.963286398454904713e+00 1.798160559461168617e+01
2.905391650965641759e+01 6.302250951561461534e+00 1.774731546590154707e+01
2.928468848521323409e+01 6.669671617476660153e+00 1.754745127440861907e+01
2.952991318879662686e+01 7.065794902498936381e+00 1.738466657790479886e+01
2.979147400745939223e+01 7.490550169338614950e+00 1.726185066434381099e+01
3.007032799450691130e+01 7.943776027502721604e+00 1.718251150704909236e+01
3.036745678207546817e+01 8.426329654701838479e+00 1.715131643892091518e+01
3.068372671869618173e+01 8.938114300966475412e+00 1.717319923718284613e+01
3.101978945421934952e+01 9.477854241430607729e+00 1.725327054861618947e+01
3.137608193981122540e+01 1.004309477632648040e+01 1.739681788955957131e+01
3.175282642795787069e+01 1.063020223099074357e+01 1.760930564590987046e+01
3.215003047246163703e+01 1.123436395585890502e+01 1.789637507312102116e+01
3.256748692844261228e+01 1.184958832646763582e+01 1.826384429620414096e+01
3.300460262618923224e+01 1.246903417974425921e+01 1.871726373759217310e+01
3.345843607181776491e+01 1.308662309784933342e+01 1.925873397720555857e+01
3.392655660097680936e+01 1.368867064756851804e+01 1.989568695681021993e+01
3.440594313523618553e+01 1.425947477152092269e+01 2.063365251451242699e+01
3.489233292304316336e+01 1.478305506229800415e+01 2.147404426007764044e+01
3.538022153972443107e+01 1.524315276246642981e+01 2.241415957493260436e+01
3.586286288748820539e+01 1.562323076456974391e+01 2.344717961216998603e+01
3.633226919541939282e+01 1.590647361112408120e+01 2.456216929653871262e+01
3.677921101948505367e+01 1.607578749462236800e+01 2.574407732445564179e+01
3.719321724252965566e+01 1.611380025753118872e+01 2.697373616399475793e+01
3.756300918000187750e+01 1.600260209336586570e+01 2.822845237047576816e+01
3.788107769309795714e+01 1.572814968772554423e+01 2.948482097332954410e+01
3.813599772911085495e+01 1.529538579895940131e+01 3.070604350451460363e+01
3.831725050689860268e+01 1.471465009359010701e+01 3.185675394596269783e+01
3.841722949837684098e+01 1.399887445209391856e+01 3.290674477994817693e+01
3.843124042851724909e+01 1.316358296890566493e+01 3.383096698907809241e+01
3.835750127534888065e+01 1.222689195241702720e+01 3.460953005629791335e+01
3.819714226995729689e+01 1.120950992497179399e+01 3.522770196489404526e+01
3.795420589648517762e+01 1.013473762287387636e+01 3.567590919848715458e+01
3.763199757479758034e+01 9.038150400269945095e+00 3.594851530340884693e+01
3.723636080636831736e+01 7.958706472948588129e+00 3.604824713562813088e+01
3.677830833344879125e+01 6.921393913296823186e+00 3.598488966571651559e+01
3.626896018448463366e+01 5.946938724837509405e+00 3.577147985198096336e+01
3.571953794493634149e+01 5.051818495607824033e+00 3.542430343940522164e+01
3.514136475727760001e+01 4.248262398154348141e+00 3.496289495965033467e+01
3.454586532099254015e+01 3.544251189530128521e+00 3.441003773105185815e+01
3.394456589258071233e+01 2.943517211301560188e+00 3.379176385862385956e+01
3.334872059860161642e+01 2.443243732412152092e+00 3.313180222582869305e+01
