x y z
1.640548576196896799e-02 -3.041739365583623345e-01 9.279092364449680053e-02
3.896050784641212628e-02 -3.047356952160159560e-01 9.438176511043890049e-02
6.168761051983532445e-02 -3.036310127447253704e-01 9.599715319203447339e-02
8.446408483989190086e-02 -3.008374794522664097e-01 9.763737067103328560e-02
1.071648385649494606e-01 -2.963416885871967277e-01 9.930269901936278343e-02
1.296630537856660881e-01 -2.901394677447460269e-01 1.009934182602290759e-01
1.518308659265186489e-01 -2.822360625051398841e-01 1.027098068264017117e-01
1.735400606731496709e-01 -2.726462703893977046e-01 1.044521414156890232e-01
1.946627852128878511e-01 -2.613945234636086412e-01 1.062206968436059662e-01
2.150722700247133246e-01 -2.485149181833051502e-01 1.080157458932380632e-01
2.346435573225328086e-01 -2.340511913435643909e-01 1.098375591623145381e-01
2.532542321428307708e-01 -2.180566412867063764e-01 1.116864049074941523e-01
2.707851519760915426e-01 -2.005939938162811520e-01 1.135625488858812426e-01
2.871211707713484107e-01 -1.817352125722214162e-01 1.154662541937803294e-01
3.021518530961651572e-01 -1.615612539356583999e-01 1.173977811027088619e-01
3.157721742106683327e-01 -1.401617668515615645e-01 1.193573868926841725e-01
3.278832018148060690e-01 -1.176347382811434167e-01 1.213453256828019577e-01
3.383927552532942640e-01 -9.408608532199129459e-02 1.233618482591329196e-01
3.472160380129310497e-01 -6.962919536054362757e-02 1.254072018999539406e-01
3.542762394226227074e-01 -4.438441594647868360e-02 1.274816301983455191e-01
3.595051015673690897e-01 -1.847849640027699261e-02 1.295853728821793893e-01
3.628434475537352655e-01 7.956016518569912488e-03 1.317186656315239845e-01
3.642416674156888634e-01 3.478142624653550452e-02 1.338817398935044922e-01
3.636601581256823645e-01 6.185557441853257316e-02 1.360748226946429384e-01
3.610697143760767114e-01 8.903256601434343664e-02 1.382981364507200606e-01
3.564518670196163974e-01 1.161635281507173989e-01 1.405518987741927739e-01
3.497991663039170529e-01 1.430973987614349019e-01 1.428363222792045362e-01
3.411154073027229394e-01 1.696817411654288066e-01 1.451516143842341289e-01
3.304157952349413563e-01 1.957635802995066066e-01 1.474979771124200756e-01
3.177270486697499896e-01 2.211902561896008923e-01 1.498756068896109628e-01
3.030874389410743719e-01 2.458102900537792734e-01 1.522846943401826025e-01
2.865467644356792243e-01 2.694742582736226466e-01 1.547254240806757442e-01
2.681662587744380599e-01 2.920356693389075109e-01 1.571979745113026017e-01
2.480184322741093850e-01 3.133518387654133375e-01 1.597025176053725737e-01
2.261868464551083091e-01 3.332847569082491024e-01 1.622392186966974403e-01
2.027658217474944680e-01 3.517019445440809911e-01 1.648082362650245269e-01
1.778600789401778015e-01 3.684772910763396414e-01 1.674097217195638365e-01
1.515843153152750533e-01 3.834918702281242542e-01 1.700438191806651900e-01
1.240627168081149673e-01 3.966347281289116511e-01 1.727106652597061864e-01
9.542840793115385523e-02 4.078036387735967661e-01 1.754103888372608999e-01
6.582284159494977693e-02 4.169058219358113271e-01 1.781431108396082930e-01
3.539513134836931585e-02 4.238586187521573567e-01 1.809089440136550098e-01
4.301328941551598936e-03 4.285901203593864839e-01 1.837079927003368029e-01
-2.729634951428826228e-02 4.310397451625180842e-01 1.865403526065747553e-01
-5.923034515822462459e-02 4.311587605375736265e-01 1.894061105758592101e-01
-9.132862178765416283e-02 4.289107450273323408e-01 1.923053443575336863e-01
-1.234155707637596411e-01 4.242719873712129108e-01 1.952381223748632100e-01
-1.553129508101062650e-01 4.172318190198555654e-01 1.982045034919599769e-01
-1.868408578175097534e-01 4.077928771198306435e-01 2.012045367796521933e-01
-2.178187195097506246e-01 3.959712953125675838e-01 2.042382612803800290e-01
-2.480663095925299266e-01 3.817968200723288463e-01 2.073057057721991170e-01
-2.774047758041424672e-01 3.653128507088685417e-01 2.104068885319866355e-01
-3.056576761120458063e-01 3.465764015793866837e-01 2.135418170979326014e-01
-3.326520171570056528e-01 3.256579854890508385e-01 2.167104880314116855e-01
-3.582192889366297428e-01 3.026414177075971712e-01 2.199128866783289227e-01
-3.821964896444715598e-01 2.776235404886869818e-01 2.231489869300302686e-01
-4.044271345405201501e-01 2.507138684461364675e-01 2.264187509838825885e-01
-4.247622427243281096e-01 2.220341556144288797e-01 2.297221291036134483e-01
-4.430612957144312025e-01 1.917178854968163981e-01 2.330590593795210386e-01
-4.591931618069203802e-01 1.599096858805360288e-01 2.364294674886482373e-01
-4.730369802927982814e-01 1.267646706716973881e-01 2.398332664550331117e-01
-4.844829997576040603e-01 9.244771146985196475e-02 2.432703564101395821e-01
-4.934333648677596273e-01 5.713264206086474117e-02 2.467406243535744947e-01
-4.998028462656100013e-01 2.100139945348108300e-02 2.502439439142096766e-01
-5.035195084483585770e-01 -1.575689448257378694e-02 2.537801751118116123e-01
-5.045253107942940796e-01 -5.294690630455346769e-02 2.573491641193022539e-01
-5.027766372214587109e-01 -9.036811434375298380e-02 2.609507430257639315e-01
-4.982447503179527892e-01 -1.278158768733517470e-01 2.645847296003029370e-01
-4.909161661676881838e-01 -1.650825395131844953e-01 2.682509270569033988e-01
-4.807929465087508181e-01 -2.019585759699572269e-01 2.719491238203795014e-01
-4.678929053015266071e-01 -2.382337559248492997e-01 2.756790932935640481e-01
-4.522497272481794117e-01 -2.736983336262701072e-01 2.794405936258497203e-01
-4.339129962913507166e-01 -3.081442505267266707e-01 2.832333674832158144e-01
-4.129482270021610502e-01 -3.413664231374416991e-01 2.870572730298792674e-01
-3.894370968496555507e-01 -3.731643866495084061e-01 2.909129118661917812e-01
-3.634759986097705342e-01 -4.033425511068369218e-01 2.948000150987412082e-01
-3.351762859694550345e-01 -4.317116679310745719e-01 2.987181069041082715e-01
-3.046639970984255652e-01 -4.580901111587090124e-01 3.026667010693878113e-01
-2.720793357693918058e-01 -4.823050239780808379e-01 3.066453011072106105e-01
-2.375760622796846966e-01 -5.041934301522478235e-01 3.106534003770102248e-01
-2.013207965400216626e-01 -5.236033031722293618e-01 3.146904822123782752e-01
-1.634922362688487618e-01 -5.403945861443650855e-01 3.187560200543286815e-01
-1.242802937922406759e-01 -5.544401556211707716e-01 3.228494775903136271e-01
-8.388515549660861825e-02 -5.656267228359505017e-01 3.269703088988273887e-01
-4.251626851037012406e-02 -5.738556660967812917e-01 3.311179585994264429e-01
-3.912596976077261724e-04 -5.790437884338868191e-01 3.352918620080188039e-01
4.226520747142525208e-02 -5.811239949740901745e-01 3.394914452972489505e-01
8.522263215551779958e-02 -5.800458849352495561e-01 3.437161256618314620e-01
1.282459250449427823e-01 -5.757762535899112466e-01 3.479653114886668286e-01
1.710967001071493909e-01 -5.682995000385246964e-01 3.522384025315929423e-01
2.135346020038184633e-01 -5.576179371556151398e-01 3.565347900906127854e-01
2.553186617002267123e-01 -5.437520006244113135e-01 3.608538571954446605e-01
2.962086725238541884e-01 -5.267403545532735043e-01 3.651949787932521341e-01
3.359665787099542222e-01 -5.066398917676336877e-01 3.695575219403914868e-01
3.743578683000972629e-01 -4.835256274902578477e-01 3.739408459980405053e-01
4.111529621362716713e-01 -4.574904857569459526e-01 3.783443028315567891e-01
4.461285906198080853e-01 -4.286449785603451135e-01 3.827672370134150293e-01
4.790691498821383898e-01 -3.971167783672669982e-01 3.872089860295918062e-01
5.097680290434386530e-01 -3.630501853110797983e-01 3.916688804892414777e-01
5.380289003166275341e-01 -3.266054910157150104e-01 3.961462443375357578e-01
5.636669638471661914e-01 -2.879582416581112914e-01 4.006403950715137219e-01
5.865101393641325433e-01 -2.472984035166448102e-01 4.051506439588154485e-01
6.064001969537815562e-01 -2.048294348807675469e-01 4.096762962591597446e-01
6.231938195527004787e-01 -1.607672688072363520e-01 4.142166514484219020e-01
6.367635900923250825e-01 -1.153392117968910779e-01 4.187710034451947450e-01
6.469988966081303694e-01 -6.878276402953935331e-02 4.233386408396815903e-01
6.538067490536865201e-01 -2.134436732854113825e-02 4.279188471248058789e-01
6.571125020293382413e-01 2.672191247165802905e-02 4.325109009294000328e-01
6.568604781452389574e-01 7.515576161646912723e-02 4.371140762533435309e-01
6.530144872859006133e-01 1.236920454162914879e-01 4.417276427045335740e-01
6.455582376252251287e-01 1.720622781778805566e-01 4.463508657375490074e-01
6.344956348538651758e-01 2.199961277961278161e-01 4.509830068938995851e-01
6.198509667211437035e-01 2.672229464297289914e-01 4.556233240437221332e-01
6.016689706578567387e-01 3.134733184440606779e-01 4.602710716288163639e-01
5.800147829301971480e-01 3.584806166159212881e-01 4.649255009068947730e-01
5.549737684746705035e-01 4.019825574598327456e-01 4.695858601969249424e-01
5.266512312748777846e-01 4.437227464556141587e-01 4.742513951254580529e-01
4.951720058593567231e-01 4.834522039323405074e-01 4.789213488738162106e-01
4.606799312205014374e-01 5.209308623960671181e-01 4.835949624260361679e-01
4.233372091738453191e-01 5.559290261772181774e-01 4.882714748174502573e-01
3.833236498900079448e-01 5.882287844187801262e-01 4.929501233837931262e-01
3.408358080337652862e-01 6.176253686278631028e-01 4.976301440107335217e-01
2.960860136320550007e-01 6.439284462696049927e-01 5.023107713837090538e-01
2.493013024601791749e-01 6.669633421932806838e-01 5.069912392379728461e-01
2.007222513794430507e-01 6.865721800436597189e-01 5.116707806087358312e-01
1.506017246753413030e-01 7.026149362247569030e-01 5.163486280813064377e-01
9.920353802932049825e-02 7.149703994457290435e-01 5.210240140411201981e-01
4.680104730510054739e-02 7.235370293873809588e-01 5.256961709235701274e-01
-6.324330160525913277e-03 7.282337085795642651e-01 5.303643314635250183e-01
-5.988465360701876461e-02 7.290003821719219790e-01 5.350277289444408391e-01
-1.135870476644722793e-01 7.257985809092288854e-01 5.396855974469816353e-01
-1.671353329869798288e-01 7.186118232845651876e-01 5.443371720970358041e-01
-2.202316894401442626e-01 7.074458935348961752e-01 5.489816893130478048e-01
-2.725783423123861460e-01 6.923289928601833454e-01 5.536183870525641648e-01
-3.238792618106643983e-01 6.733117619846662461e-01 5.582465050579166199e-01
-3.738418659490834184e-01 6.504671739331995273e-01 5.628652851009356972e-01
-4.221787168462358686e-01 6.238902966617460022e-01 5.674739712266156921e-01
-4.686092004139997269e-01 5.936979259547785492e-01 5.720718099956537683e-01
-5.128611794475114172e-01 5.600280897789551293e-01 5.766580507257578203e-01
-5.546726102142441883e-01 5.230394260567511333e-01 5.812319457316584836e-01
-5.937931127881558302e-01 4.829104365915908303e-01 5.857927505637284815e-01
-6.299854855832932587e-01 4.398386206320775704e-01 5.903397242451464688e-01
-6.630271548081120292e-01 3.940394923032030094e-01 5.948721295075060089e-01
-6.927115498868584575e-01 3.457454868514537871e-01 5.993892330248025146e-01
-7.188493962751980604e-01 2.952047613445824004e-01 6.038903056457285423e-01
-7.412699175320135447e-01 2.426798961312378045e-01 6.083746226241866228e-01
-7.598219389961115011e-01 1.884465039955623977e-01 6.128414638479601217e-01
-7.743748859519805627e-01 1.327917545343614281e-01 6.172901140654568630e-01
-7.848196697504569164e-01 7.601282183460916775e-02 6.217198631104764450e-01
-7.910694559742812437e-01 1.841526403447626623e-02 6.261300061249046589e-01
-7.930603094020602928e-01 -3.968865619287020169e-02 6.305198437792873811e-01
-7.907517112227698819e-01 -9.798170078884521628e-02 6.348886824912136628e-01
-7.841269446828206258e-01 -1.561434252980959669e-01 6.392358346414374060e-01
-7.731933461045942257e-01 -2.138519776089454483e-01 6.435606187876757867e-01
-7.579824189946027246e-01 -2.707859161240203094e-01 6.478623598760344660e-01
-7.385498097566213227e-01 -3.266260368654589352e-01 6.521403894499777643e-01
-7.149751443353357105e-01 -3.810571989078171962e-01 6.563940458568058300e-01
-6.873617259345556896e-01 -4.337701374827814260e-01 6.606226744515623084e-01
-6.558360947757230219e-01 -4.844632541149710425e-01 6.648256277983380924e-01
-6.205474516826894327e-01 -5.328443732263801191e-01 6.690022658688936641e-01
-5.816669480921092816e-01 -5.786324547895416170e-01 6.731519562385593902e-01
-5.393868458905967112e-01 -6.215592528146944851e-01 6.772740742793676993e-01
-4.939195512653768994e-01 -6.613709097232474132e-01 6.813680033503470845e-01
-4.454965275189554652e-01 -6.978294769881138171e-01 6.854331349849519528e-01
-3.943670925365372337e-01 -7.307143528081517792e-01 6.894688690755578220e-01
-3.407971073020761299e-01 -7.598236280279383470e-01 6.934746140550016591e-01
-2.850675625315534645e-01 -7.849753320120429478e-01 6.974497870750980821e-01
-2.274730882361043760e-01 -8.060086313629678534e-01 7.013939197032751371e-01
-1.683204857661370346e-01 -8.227855815245774806e-01 7.053078990932853953e-01
-1.079266033081284215e-01 -8.351908049017583435e-01 7.091918322940771180e-01
-4.661677933261804130e-02 -8.431324377905892176e-01 7.130454317700477551e-01
1.527686639834011442e-02 -8.465429923930506417e-01 7.168684206167331707e-01
7.741727127517199214e-02 -8.453798547053328338e-01 7.206605326333032080e-01
1.394643045301204587e-01 -8.396256428636510449e-01 7.244215123922695954e-01
2.010766675153856375e-01 -8.292884233409474337e-01 7.281511153064073039e-01
2.619138087295514450e-01 -8.144017832063541462e-01 7.318491076929095618e-01
3.216378426302562432e-01 -7.950247574905661141e-01 7.355152668347788580e-01
3.799154612143617604e-01 -7.712416115393085914e-01 7.391493810394710318e-01
4.364198273543429818e-01 -7.431614790789538016e-01 7.427512496948127652e-01
4.908324389513888386e-01 -7.109178575582599802e-01 7.463206833221953662e-01
5.428449531024973629e-01 -6.746679631627834350e-01 7.498575036270714866e-01
5.921609596785392116e-01 -6.345919487193005804e-01 7.533615435467678756e-01
6.384976939730984125e-01 -5.908919885111577619e-01 7.568326472956345974e-01
6.815876784051927428e-01 -5.437912348077751368e-01 7.602706704075454791e-01
7.211802836422055440e-01 -4.935326516670645591e-01 7.636754797757761004e-01
7.570431999493678621e-01 -4.403777322943345784e-01 7.670469536902790875e-01
7.889638100665978815e-01 -3.846051069312192983e-01 7.703849818723772502e-01
8.167504554601769939e-01 -3.265090488983272698e-01 7.736894655068967674e-01
8.402335883917789738e-01 -2.663978870224958939e-01 7.769603172717759465e-01
8.592668028874748121e-01 -2.045923332402649342e-01 7.801974613651581070e-01
8.737277383713093482e-01 -1.414237346790468419e-01 7.834008335300127746e-01
8.835188504471661597e-01 -7.723225997479413185e-02 7.865703810762960657e-01
8.885680440653668244e-01 -1.236502998566657748e-02 7.897060629006982246e-01
8.888291650919292186e-01 5.282579659573571895e-02 7.928078495039898588e-01
8.842823471044938266e-01 1.179849719471770808e-01 7.958757230060087284e-01
8.749342110645558224e-01 1.827561311342565942e-01 7.989096771583183987e-01
8.608179163562221792e-01 2.467837762793582690e-01 8.019097173545683965e-01
8.419930625322473716e-01 3.097152616293834537e-01 8.048758606385905123e-01
8.185454419636570833e-01 3.712027682423575947e-01 8.078081357102681048e-01
7.905866444447154917e-01 4.309052570517818426e-01 8.107065829292171566e-01
7.582535156556413636e-01 4.884903891707276791e-01 8.135712543163089450e-01
7.217074722259418929e-01 5.436364024661333172e-01 8.164022135530784041e-01
6.811336769668250302e-01 5.960339336654523201e-01 8.191995359790600340e-01
6.367400786472875440e-01 6.453877755515113890e-01 8.219633085870818867e-01
5.887563214697679737e-01 6.914185591564332434e-01 8.246936300165709222e-01
5.374325301539717437e-01 7.338643512783551426e-01 8.273906105449008175e-01
4.830379772563828666e-01 7.724821581142844451e-01 8.300543720768402967e-01
4.258596400348725330e-01 8.070493263249143290e-01 8.326850481321294017e-01
3.662006548075935619e-01 8.373648334207324240e-01 8.352827838312411046e-01
3.043786773500675169e-01 8.632504599790263855e-01 8.378477358793772201e-01
2.407241584207042429e-01 8.845518368650741037e-01 8.403800725487330370e-01
1.755785439988347407e-01 9.011393613344940157e-01 8.428799736590905090e-01
1.092924102586650126e-01 9.129089766327448396e-01 8.453476305567938498e-01
4.222354368497002741e-02 9.197828104780083613e-01 8.477832460921403968e-01
-2.526502294154206116e-02 9.217096686110126669e-01 8.501870345952593500e-01
-9.280700769973958264e-02 9.186653804146197588e-01 8.525592218505175790e-01
-1.600348986370370430e-01 9.106529944428598533e-01 8.549000450695140030e-01
-2.265819835096201662e-01 8.977028225485089719e-01 8.572097528627136143e-01
-2.920843787624948229e-01 8.798723321554696719e-01 8.594886052097777673e-01
-3.561830463534356728e-01 8.572458870820194310e-01 8.617368734286520171e-01
-4.185257870851676887e-01 8.299343381787543938e-01 8.639548401434661296e-01
-4.787691992358922288e-01 7.980744658954611603e-01 8.661427992513031082e-01
-5.365805914672051591e-01 7.618282777297055164e-01 8.683010558879050711e-01
-5.916398392408875884e-01 7.213821643313531595e-01 8.704299263923707120e-01
-6.436411742890717491e-01 6.769459188374636893e-01 8.725297382709131799e-01
-6.922948970555166115e-01 6.287516247856720364e-01 8.746008301597310020e-01
-7.373290023824675687e-01 5.770524186399308419e-01 8.766435516125188343e-01
-7.784906792132889608e-01 5.221211136237915440e-01 8.786581949137161063e-01
-8.155477144298588499e-01 4.642487357703117268e-01 8.806449631760993046e-01
-8.482898458619307913e-01 4.037429947673904507e-01 8.826040684161992056e-01
-8.765299563783912618e-01 3.409266206357260409e-01 8.845357250868008947e-01
-9.001051444014346314e-01 2.761356171221352462e-01 8.864401500213499041e-01
-9.188776622125885973e-01 2.097174391073984290e-01 8.883175623790374731e-01
-9.327357166902285890e-01 1.420291040629630963e-01 8.901681835905622675e-01
-9.415941278813872994e-01 7.343524796619275985e-02 8.919922373045665598e-01
-9.453948416000820254e-01 4.306136400242555583e-03 8.937899493347417623e-01
-9.441072930550450382e-01 -6.498435817856128283e-02 8.955615476076040915e-01
-9.377286193373864931e-01 -1.340608018271291779e-01 8.973072621109339231e-01
-9.262837194387077977e-01 -2.025482558445448888e-01 8.990273248428739539e-01
-9.098251613176684405e-01 -2.700743334620491765e-01 9.007219697616914988e-01
-8.884329363832836890e-01 -3.362712451066390273e-01 9.023914327361929333e-01
-8.622140626116772122e-01 -4.007778209076180431e-01 9.040359514967918342e-01
-8.313020383546415593e-01 -4.632414992362435813e-01 9.056557655872244927e-01
-7.958561497285605579e-01 -5.233202702515437066e-01 9.072511163169176829e-01
-7.560606352866310331e-01 -5.806845636694419888e-01 9.088222467139942529e-01
-7.121237124708472699e-01 -6.350190702771529860e-01 9.103694014789217581e-01
-6.642764711087784102e-01 -6.860244870775897841e-01 9.118928269388018037e-01
-6.127716399597470387e-01 -7.334191763673276743e-01 9.133927710022872182e-01
-5.578822330206887337e-01 -7.769407295250962964e-01 9.148694831151389373e-01
-4.999000829708136195e-01 -8.163474268117578703e-01 9.163232142164046135e-01
-4.391342697614994406e-01 -8.514195850556078859e-01 9.177542166952289415e-01
-3.759094529412885244e-01 -8.819607857142321983e-01 9.191627443482845994e-01
-3.105641168409112307e-01 -9.077989764637566239e-01 9.205490523378193624e-01
-2.434487382278790468e-01 -9.287874401635618504e-01 9.219133971503283842e-01
-1.749238864718377917e-01 -9.448056257757045939e-01 9.232560365558332149e-01
-1.053582666370170701e-01 -9.557598365797860263e-01 9.245772295677761043e-01
-3.512671623625372719e-02 -9.615837718108481980e-01 9.258772364035198210e-01
3.539183336101656835e-02 -9.622389186562768648e-01 9.271563184454549855e-01
1.058164196765580128e-01 -9.577147923727312717e-01 9.284147382027092554e-01
1.757661247016459594e-01 -9.480290231215606767e-01 9.296527592734551426e-01
2.448621519078795772e-01 -9.332272889660143678e-01 9.308706463078143534e-01
3.127298932824013611e-01 -9.133830953214183701e-01 9.320686649713575411e-01
3.790009750332546945e-01 -8.885974019954335779e-01 9.332470819091919223e-01
4.433152707262931758e-01 -8.589980997950535935e-01 9.344061647106394197e-01
5.053228707934994679e-01 -8.247393395052243781e-01 9.355461818744975622e-01
5.646859975911945329e-01 -7.860007168567483271e-01 9.366674027748849163e-01
6.210808554856858121e-01 -7.429863178934257295e-01 9.377700976276620581e-01
6.741994058005025270e-01 -6.959236299161587480e-01 9.388545374574334135e-01
7.237510568716020165e-01 -6.450623239209970494e-01 9.399209940651183093e-01
7.694642599233959546e-01 -5.906729151540931477e-01 9.409697399960937902e-01
8.110880019955077902e-01 -5.330453090759202928e-01 9.420010485089083119e-01
8.483931877151124068e-01 -4.724872406564481486e-01 9.430151935445543199e-01
8.811739023201605736e-01 -4.093226155078266704e-01 9.440124496963080425e-01
9.092485489901847018e-01 -3.438897618996082928e-01 9.449930921801256156e-01
9.324608542311171311e-01 -2.765396031894364892e-01 9.459573968055956517e-01
9.506807357839376360e-01 -2.076337606381917222e-01 9.469056399474470309e-01
9.638050282808233726e-01 -1.375425969589249842e-01 9.478380985176041440e-01
9.717580626519514153e-01 -6.664321127256457589e-02 9.487550499377935820e-01
9.744920960871358284e-01 4.682603591287825585e-03 9.496567721126926154e-01
9.719875901748548097e-01 7.605043030581148944e-02 9.505435434036206832e-01
9.642533356720359716e-01 1.470753114840257780e-01 9.514156426027713387e-01
9.513264231969171814e-01 2.173738379735233039e-01 9.522733489079795444e-01
9.332720599797027505e-01 2.865662296211202720e-01 9.531169418980225405e-01
9.101832336469395379e-01 3.542783971630959483e-01 9.539467015084516222e-01
8.821802248508675559e-01 4.201439740017995916e-01 9.547629080079520492e-01
8.494099713801479545e-01 4.838063067956084318e-01 9.555658419752303123e-01
8.120455850888185223e-01 5.449205939150163491e-01 9.563564859349358294e-01
7.702852858680057091e-01 6.031558152631248948e-01 9.571363591104800062e-01
7.243505034831639877e-01 6.581959088817376236e-01 9.579055063649700719e-01
6.744853656625018345e-01 7.097418033392942638e-01 9.586639359001922767e-01
6.209554118893083619e-01 7.575130593240437804e-01 9.594116586010930092e-01
5.640461725804096771e-01 8.012494013955053784e-01 9.601486880392651191e-01
5.040616387841828638e-01 8.407121414505844825e-01 9.608750404762236297e-01
4.413226306484899220e-01 8.756854860873124480e-01 9.615907348664762821e-01
3.761650734663658513e-01 9.059777206777397396e-01 9.622957928603891320e-01
3.089381906172501413e-01 9.314222636296517477e-01 9.629902388068448671e-01
2.400026231800178045e-01 9.518785850214358524e-01 9.636740997557006194e-01
1.697284863999970195e-01 9.672329845308262897e-01 9.643474054600436052e-01
9.849337354185766502e-02 9.773992243431511850e-01 9.650101883782495893e-01
2.668031795330546088e-02 9.823190135133033074e-01 9.656624836758388453e-01
-4.532427560238119074e-02 9.819623410641881156e-01 9.663043292271416007e-01
-1.171327191138903517e-01 9.763276559279440159e-01 9.669357656167675286e-01
-1.883581376463396850e-01 9.654418926705456983e-01 9.675568361408829476e-01
-2.586165624303444766e-01 9.493603427808708917e-01 9.681675868083009506e-01
-3.275290093356358900e-01 9.281663721472571682e-01 9.687680663413836823e-01
-3.947235314244678106e-01 9.019709861833465903e-01 9.693583261767616532e-01
-4.598372344163375591e-01 8.709122448962366425e-01 9.699384204658683117e-01
-5.225182440938329620e-01 8.351545310087208351e-01 9.705084060752987574e-01
-5.824276149373316391e-01 7.948876750493772958e-01 9.710683425869930385e-01
-6.392411695925299675e-01 7.503259421053072309e-01 9.716182922982427028e-01
-6.926512591486330139e-01 7.017068856875667837e-01 9.721583202215308139e-01
-7.423684346333712103e-01 6.492900748850254367e-01 9.726884940842039917e-01
-7.881230206116185411e-01 5.933557016748025603e-01 9.732088843279789181e-01
-8.296665823055646705e-01 5.342030759118645555e-01 9.737195641082937447e-01
-8.667732782318869900e-01 4.721490161343592784e-01 9.742206092934957429e-01
-8.992410909732212465e-01 4.075261448903292893e-01 9.747120984638828478e-01
-9.268929293629495358e-01 3.406810978137207457e-01 9.751941129105917705e-01
-9.495775960613762612e-01 2.719726561488083338e-01 9.756667366343402259e-01
-9.671706152330391548e-01 2.017698128407110214e-01 9.761300563440310496e-01
-9.795749157954583008e-01 1.304497826733970189e-01 9.765841614552156491e-01
-9.867213664952558805e-01 5.839596724226406299e-02 9.770291440884246725e-01
-9.885691598733662433e-01 -1.400411420400216392e-02 9.774650990673716677e-01
-9.851060430030595949e-01 -8.636091683095317717e-02 9.778921239170288437e-01
-9.763483937179493477e-01 -1.582849738476930501e-01 9.783103188615847046e-01
-9.623411418876587353e-01 -2.293890002869439226e-01 9.787197868222864416e-01
-9.431575361415845959e-01 -2.992899855232470374e-01 9.791206334151699719e-01
-9.188987572818324567e-01 -3.676112631769977712e-01 9.795129669486840607e-01
-8.896933804601041551e-01 -4.339845471749970152e-01 9.798968984212148570e-01
-8.556966890155602856e-01 -4.980519229220185529e-01 9.802725415185128410e-01
-8.170898436772526807e-01 -5.594677827815581761e-01 9.806400126110299542e-01
-7.740789116206417964e-01 -6.179006953672829816e-01 9.809994307511691325e-01
-7.268937606293685016e-01 -6.730351985064007003e-01 9.813509176704557913e-01
-6.757868243459592694e-01 -7.245735061517479814e-01 9.816945977766335929e-01
-6.210317452954068340e-01 -7.722371199871397307e-01 9.820305981506911586e-01
-5.629219030287484493e-01 -8.157683369893173886e-01 9.823590485438241648e-01
-5.017688353569258464e-01 -8.549316447757074888e-01 9.826800813743421514e-01
-4.379005612251716806e-01 -8.895149971772259301e-01 9.829938317245205948e-01
-3.716598143107154306e-01 -9.193309631269549476e-01 9.833004373374100160e-01
-3.034021969102362881e-01 -9.442177426439551935e-01 9.836000386136042328e-01
-2.334942641142382924e-01 -9.640400444139883840e-01 9.838927786079743054e-01
-1.623115486425249776e-01 -9.786898202207087172e-01 9.841788030263779463e-01
-9.023653703457192032e-02 -9.880868522586234715e-01 9.844582602223463930e-01
-1.765660815026020430e-02 -9.921791901579000150e-01 9.847313011937582905e-01
5.503805486117945012e-02 -9.909434353668243878e-01 9.849980795795059141e-01
1.274565678252784218e-01 -9.843848713660536820e-01 9.852587516561618353e-01
1.992094526609955174e-01 -9.725374390249241774e-01 9.855134763346514726e-01
2.699107369571366322e-01 -9.554635572496708029e-01 9.857624151569394089e-01
3.391800346542560574e-01 -9.332537899117655522e-01 9.860057322927361367e-01
4.066445965850622457e-01 -9.060263608772127775e-01 9.862435945362335588e-01
4.719413197934430038e-01 -8.739265197798367080e-01 9.864761713028741275e-01
5.347187047785493252e-01 -8.371257619892700230e-01 9.867036346261652824e-01
5.946387500963561390e-01 -7.958209070126178730e-01 9.869261591545425150e-01
6.513787740938770110e-01 -7.502330403336340270e-01 9.871439221482903870e-01
7.046331539489666396e-01 -7.006063244308188276e-01 9.873571034765298293e-01
7.541149726402194275e-01 -6.472066854213743836e-01 9.875658856142807140e-01
7.995575649728920986e-01 -5.903203824485671047e-01 9.877704536396031409e-01
8.407159543366107268e-01 -5.302524675611727245e-01 9.879709952308307619e-01
8.773681724646079649e-01 -4.673251444230416829e-01 9.881677006639029148e-01
9.093164551003662943e-01 -4.018760347339761507e-01 9.883607628098005637e-01
9.363883071513390277e-01 -3.342563617380368557e-01 9.885503771320998112e-01
9.584374316174220088e-01 -2.648290606395911628e-01 9.887367416846487567e-01
9.753445173207130336e-01 -1.939668261373545532e-01 9.889200571093734737e-01
9.870178812279576386e-01 -1.220501076218419162e-01 9.891005266342300928e-01
9.933939619444445146e-01 -4.946506285877752540e-02 9.892783560713032109e-01
9.944376617631899284e-01 2.339851879976181243e-02 9.894537538150635081e-01
9.901425354721130612e-01 9.614931247621653909e-02 9.896269308407938947e-01
9.805308249496587081e-01 1.683965618020090982e-01 9.897981007031959599e-01
9.656533394117825519e-01 2.397521795897785135e-01 9.899674795351767198e-01
9.455891820057675812e-01 3.098328338322143827e-01 9.901352860468370931e-01
9.204453242743487751e-01 3.782620078016721288e-01 9.903017415246633259e-01
8.903560308329342421e-01 4.446720231702905313e-01 9.904670698309362420e-01
8.554821374084499164e-01 5.087060152764372178e-01 9.906314974033608722e-01
8.160101861766412279e-01 5.700198499270876518e-01 9.907952532549362257e-01
7.721514231007534645e-01 6.282839714472659987e-01 9.909585689740677550e-01
7.241406627149843400e-01 6.831851720636493708e-01 9.911216787249350624e-01
6.722349754731706817e-01 7.344282173849046025e-01 9.912846687405830748e-01
6.167118747199680229e-01 7.817368384192205921e-01 9.914460209622961706e-01
5.578688127496301830e-01 8.248561451182396809e-01 9.916052723780043321e-01
