x	y
4.054714215925744880e-01 1.194737650187758377e-01
4.064484611626770771e-01 1.195861779524983182e-01
4.074255007327796663e-01 1.196990720704090433e-01
4.084025403028822554e-01 1.198124494805639650e-01
4.093795798729848445e-01 1.199263123053350283e-01
4.103566194430874337e-01 1.200406626815238159e-01
4.113336590131900228e-01 1.201555027604754300e-01
4.123106985832926119e-01 1.202708347081944129e-01
4.132877381533952010e-01 1.203866607054611265e-01
4.142647777234977902e-01 1.205029829479496301e-01
4.152418172936003793e-01 1.206198036463464879e-01
4.162188568637029684e-01 1.207371250264709373e-01
4.171958964338055575e-01 1.208549493293961247e-01
4.181729360039081467e-01 1.209732788115714802e-01
4.191499755740107358e-01 1.210921157449464242e-01
4.201270151441133249e-01 1.212114624170953225e-01
4.211040547142159141e-01 1.213313211313434142e-01
4.220810942843185032e-01 1.214516942068942645e-01
4.230581338544210923e-01 1.215725839789583845e-01
4.240351734245236814e-01 1.216939927988830300e-01
4.250122129946262706e-01 1.218159230342835547e-01
4.259892525647288597e-01 1.219383770691756241e-01
4.269662921348314488e-01 1.220613573041091915e-01
4.279433317049340380e-01 1.221848661563036953e-01
4.289203712750366271e-01 1.223089060597843253e-01
4.298974108451392162e-01 1.224334794655199399e-01
4.308744504152418053e-01 1.225585888415624686e-01
4.318514899853443945e-01 1.226842366731873135e-01
4.328285295554469836e-01 1.228104254630354719e-01
4.338055691255495727e-01 1.229371577312569769e-01
4.347826086956521618e-01 1.230644360156558648e-01
4.357596482657547510e-01 1.231922628718365026e-01
4.367366878358573401e-01 1.233206408733514142e-01
4.377137274059599292e-01 1.234495726118507164e-01
4.386907669760625184e-01 1.235790606972328731e-01
4.396678065461651075e-01 1.237091077577971154e-01
4.406448461162676966e-01 1.238397164403975403e-01
4.416218856863702857e-01 1.239708894105983061e-01
4.425989252564728749e-01 1.241026293528310759e-01
4.435759648265754640e-01 1.242349389705534324e-01
4.445530043966780531e-01 1.243678209864094719e-01
4.455300439667806423e-01 1.245012781423914805e-01
4.465070835368832314e-01 1.246353132000037750e-01
4.474841231069858205e-01 1.247699289404279877e-01
4.484611626770884096e-01 1.249051281646900297e-01
4.494382022471909988e-01 1.250409136938288313e-01
4.504152418172935879e-01 1.251772883690667748e-01
4.513922813873961770e-01 1.253142550519821541e-01
4.523693209574987661e-01 1.254518166246828548e-01
4.533463605276013553e-01 1.255899759899825330e-01
4.543234000977039444e-01 1.257287360715780011e-01
4.553004396678065335e-01 1.258680998142288621e-01
4.562774792379091227e-01 1.260080701839389750e-01
4.572545188080117118e-01 1.261486501681394756e-01
4.582315583781143009e-01 1.262898427758741560e-01
4.592085979482168900e-01 1.264316510379866754e-01
4.601856375183194792e-01 1.265740780073093541e-01
4.611626770884220683e-01 1.267171267588545203e-01
4.621397166585246574e-01 1.268608003900074943e-01
4.631167562286272465e-01 1.270051020207217107e-01
4.640937957987298357e-01 1.271500347937158104e-01
4.650708353688324248e-01 1.272956018746732587e-01
4.660478749389350139e-01 1.274418064524431571e-01
4.670249145090376031e-01 1.275886517392443020e-01
4.680019540791401922e-01 1.277361409708706041e-01
4.689789936492427813e-01 1.278842774068989774e-01
