x	y
-1.124144672531769196e+00 -5.339076832134068695e-01
-1.120234604105571741e+00 -5.318476305959881634e-01
-1.116324535679374286e+00 -5.297905431029223955e-01
-1.112414467253176831e+00 -5.277363888190172991e-01
-1.108504398826979376e+00 -5.256851363074401817e-01
-1.104594330400781921e+00 -5.236367545995542772e-01
-1.100684261974584466e+00 -5.215912131850329869e-01
-1.096774193548387011e+00 -5.195484820022315819e-01
-1.092864125122189556e+00 -5.175085314288198068e-01
-1.088954056695992101e+00 -5.154713322726582891e-01
-1.085043988269794646e+00 -5.134368557629162000e-01
-1.081133919843597191e+00 -5.114050735414177318e-01
-1.077223851417399736e+00 -5.093759576542163936e-01
-1.073313782991202281e+00 -5.073494805433850230e-01
-1.069403714565004826e+00 -5.053256150390141865e-01
-1.065493646138807371e+00 -5.033043343514185253e-01
-1.061583577712609916e+00 -5.012856120635363899e-01
-1.057673509286412461e+00 -4.992694221235241536e-01
-1.053763440860215006e+00 -4.972557388375341003e-01
-1.049853372434017551e+00 -4.952445368626733901e-01
-1.045943304007820096e+00 -4.932357912001362754e-01
-1.042033235581622641e+00 -4.912294771885083455e-01
-1.038123167155425186e+00 -4.892255704972292008e-01
-1.034213098729227731e+00 -4.872240471202222145e-01
-1.030303030303030276e+00 -4.852248833696711783e-01
-1.026392961876832821e+00 -4.832280558699518780e-01
-1.022482893450635366e+00 -4.812335415517080550e-01
-1.018572825024437911e+00 -4.792413176460674218e-01
-1.014662756598240456e+00 -4.772513616789955671e-01
-1.010752688172043001e+00 -4.752636514657841982e-01
-1.006842619745845546e+00 -4.732781651056666150e-01
-1.002932551319648091e+00 -4.712948809765621361e-01
-9.990224828934506363e-01 -4.693137777299373203e-01
-9.951124144672531813e-01 -4.673348342857933102e-01
-9.912023460410557263e-01 -4.653580298277606442e-01
-9.872922776148582713e-01 -4.633833437983121972e-01
-9.833822091886608163e-01 -4.614107558940813147e-01
-9.794721407624633613e-01 -4.594402460612889150e-01
-9.755620723362659064e-01 -4.574717944912704004e-01
-9.716520039100684514e-01 -4.555053816161054869e-01
-9.677419354838709964e-01 -4.535409881043439007e-01
-9.638318670576735414e-01 -4.515785948568268870e-01
-9.599217986314760864e-01 -4.496181830025994808e-01
-9.560117302052786314e-01 -4.476597338949147020e-01
-9.521016617790811765e-01 -4.457032291073226293e-01
-9.481915933528837215e-01 -4.437486504298472911e-01
-9.442815249266862665e-01 -4.417959798652423831e-01
-9.403714565004888115e-01 -4.398451996253325280e-01
-9.364613880742913565e-01 -4.378962921274288655e-01
-9.325513196480939015e-01 -4.359492399908224125e-01
-9.286412512218964466e-01 -4.340040260333527522e-01
-9.247311827956989916e-01 -4.320606332680479444e-01
-9.208211143695015366e-01 -4.301190448998353233e-01
-9.169110459433040816e-01 -4.281792443223216282e-01
-9.130009775171066266e-01 -4.262412151146391937e-01
-9.090909090909091717e-01 -4.243049410383584186e-01
-9.051808406647117167e-01 -4.223704060344635192e-01
-9.012707722385142617e-01 -4.204375942203903427e-01
-8.973607038123168067e-01 -4.185064898871240224e-01
-8.934506353861193517e-01 -4.165770774963569734e-01
-8.895405669599218967e-01 -4.146493416777029539e-01
-8.856304985337244418e-01 -4.127232672259684709e-01
-8.817204301075269868e-01 -4.107988390984779192e-01
-8.778103616813295318e-01 -4.088760424124525672e-01
-8.739002932551320768e-01 -4.069548624424414451e-01
-8.699902248289343998e-01 -4.050352846178032484e-01
-8.660801564027369448e-01 -4.031172945202367575e-01
-8.621700879765394898e-01 -4.012008778813615506e-01
-8.582600195503420348e-01 -3.992860205803439588e-01
-8.543499511241445799e-01 -3.973727086415697607e-01
-8.504398826979471249e-01 -3.954609282323625630e-01
-8.465298142717496699e-01 -3.935506656607450915e-01
-8.426197458455522149e-01 -3.916419073732433920e-01
-8.387096774193547599e-01 -3.897346399527335525e-01
-8.347996089931573049e-01 -3.878288501163286162e-01
-8.308895405669598500e-01 -3.859245247133057943e-01
-8.269794721407623950e-01 -3.840216507230720389e-01
-8.230694037145649400e-01 -3.821202152531686935e-01
-8.191593352883674850e-01 -3.802202055373121725e-01
-8.152492668621700300e-01 -3.783216089334719978e-01
-8.113391984359725750e-01 -3.764244129219838642e-01
-8.074291300097751201e-01 -3.745286051036967323e-01
-8.035190615835776651e-01 -3.726341731981555050e-01
-7.996089931573802101e-01 -3.707411050418149001e-01
-7.956989247311827551e-01 -3.688493885862871302e-01
-7.917888563049853001e-01 -3.669590118966201131e-01
-7.878787878787878451e-01 -3.650699631496077124e-01
-7.839687194525903902e-01 -3.631822306321303984e-01
-7.800586510263929352e-01 -3.612958027395231086e-01
-7.761485826001954802e-01 -3.594106679739754728e-01
-7.722385141739980252e-01 -3.575268149429566278e-01
-7.683284457478005702e-01 -3.556442323576723963e-01
-7.644183773216031152e-01 -3.537629090315441704e-01
-7.605083088954056603e-01 -3.518828338787184373e-01
-7.565982404692082053e-01 -3.500039959125999522e-01
-7.526881720430107503e-01 -3.481263842444116130e-01
-7.487781036168132953e-01 -3.462499880817778153e-01
-7.448680351906158403e-01 -3.443747967273323995e-01
-7.409579667644183854e-01 -3.425007995773520775e-01
-7.370478983382209304e-01 -3.406279861204103421e-01
-7.331378299120234754e-01 -3.387563459360556917e-01
-7.292277614858260204e-01 -3.368858686935116142e-01
-7.253176930596285654e-01 -3.350165441503994979e-01
-7.214076246334311104e-01 -3.331483621514811366e-01
-7.174975562072336555e-01 -3.312813126274225528e-01
-7.135874877810362005e-01 -3.294153855935795794e-01
-7.096774193548387455e-01 -3.275505711488019278e-01
-7.057673509286412905e-01 -3.256868594742577949e-01
-7.018572825024438355e-01 -3.238242408322761778e-01
-6.979472140762463805e-01 -3.219627055652103942e-01
-6.940371456500489256e-01 -3.201022440943184222e-01
-6.901270772238514706e-01 -3.182428469186607267e-01
-6.862170087976540156e-01 -3.163845046140174588e-01
-6.823069403714565606e-01 -3.145272078318218090e-01
-6.783968719452591056e-01 -3.126709472981102356e-01
-6.744868035190616506e-01 -3.108157138124901797e-01
-6.705767350928641957e-01 -3.089614982471228788e-01
-6.666666666666667407e-01 -3.071082915457240547e-01
-6.627565982404692857e-01 -3.052560847225766483e-01
-6.588465298142718307e-01 -3.034048688615635370e-01
-6.549364613880743757e-01 -3.015546351152114668e-01
-6.510263929618769208e-01 -2.997053747037514704e-01
-6.471163245356794658e-01 -2.978570789141936070e-01
-6.432062561094820108e-01 -2.960097390994149147e-01
-6.392961876832845558e-01 -2.941633466772627381e-01
-6.353861192570871008e-01 -2.923178931296701033e-01
-6.314760508308896458e-01 -2.904733700017849696e-01
-6.275659824046921909e-01 -2.886297689011135814e-01
-6.236559139784945138e-01 -2.867870814966747561e-01
-6.197458455522970588e-01 -2.849452995181683268e-01
-6.158357771260996039e-01 -2.831044147551542989e-01
-6.119257086999021489e-01 -2.812644190562462732e-01
-6.080156402737046939e-01 -2.794253043283144167e-01
-6.041055718475072389e-01 -2.775870625357015897e-01
-6.001955034213097839e-01 -2.757496856994504086e-01
-5.962854349951123289e-01 -2.739131658965408556e-01
-5.923753665689148740e-01 -2.720774952591406004e-01
-5.884652981427174190e-01 -2.702426659738635939e-01
-5.845552297165199640e-01 -2.684086702810408176e-01
-5.806451612903225090e-01 -2.665755004740020251e-01
-5.767350928641250540e-01 -2.647431488983653103e-01
-5.728250244379275991e-01 -2.629116079513395543e-01
-5.689149560117301441e-01 -2.610808700810332561e-01
-5.650048875855326891e-01 -2.592509277857764083e-01
-5.610948191593352341e-01 -2.574217736134496448e-01
-5.571847507331377791e-01 -2.555934001608226036e-01
-5.532746823069403241e-01 -2.537658000729028918e-01
-5.493646138807428692e-01 -2.519389660422923227e-01
-5.454545454545454142e-01 -2.501128908085528124e-01
-5.415444770283479592e-01 -2.482875671575800469e-01
-5.376344086021505042e-01 -2.464629879209868091e-01
-5.337243401759530492e-01 -2.446391459754935493e-01
-5.298142717497555942e-01 -2.428160342423267004e-01
-5.259042033235581393e-01 -2.409936456866268728e-01
-5.219941348973606843e-01 -2.391719733168624074e-01
-5.180840664711632293e-01 -2.373510101842523090e-01
-5.141739980449657743e-01 -2.355307493821958698e-01
-5.102639296187683193e-01 -2.337111840457105350e-01
-5.063538611925708643e-01 -2.318923073508754040e-01
-5.024437927663734094e-01 -2.300741125142840016e-01
-4.985337243401759544e-01 -2.282565927925023497e-01
-4.946236559139784994e-01 -2.264397414815344789e-01
-4.907135874877810444e-01 -2.246235519162949612e-01
-4.868035190615835894e-01 -2.228080174700875771e-01
-4.828934506353861345e-01 -2.209931315540907548e-01
-4.789833822091886795e-01 -2.191788876168493383e-01
-4.750733137829912245e-01 -2.173652791437729048e-01
-4.711632453567937695e-01 -2.155522996566391625e-01
-4.672531769305963145e-01 -2.137399427131051466e-01
-4.633431085043988595e-01 -2.119282019062229683e-01
-4.594330400782014046e-01 -2.101170708639614748e-01
-4.555229716520039496e-01 -2.083065432487345991e-01
-4.516129032258064946e-01 -2.064966127569342613e-01
-4.477028347996090396e-01 -2.046872731184692651e-01
-4.437927663734115846e-01 -2.028785180963099122e-01
-4.398826979472141296e-01 -2.010703414860374461e-01
-4.359726295210166747e-01 -1.992627371153985472e-01
-4.320625610948192197e-01 -1.974556988438657124e-01
-4.281524926686217647e-01 -1.956492205622025193e-01
-4.242424242424243097e-01 -1.938432961920327213e-01
-4.203323558162268547e-01 -1.920379196854160031e-01
-4.164222873900293997e-01 -1.902330850244270954e-01
-4.125122189638319448e-01 -1.884287862207404407e-01
-4.086021505376344898e-01 -1.866250173152184944e-01
-4.046920821114370348e-01 -1.848217723775061605e-01
-4.007820136852395798e-01 -1.830190455056276977e-01
-3.968719452590421248e-01 -1.812168308255897031e-01
-3.929618768328446698e-01 -1.794151224909872333e-01
-3.890518084066472149e-01 -1.776139146826149484e-01
-3.851417399804497599e-01 -1.758132016080815041e-01
-3.812316715542523049e-01 -1.740129775014293556e-01
-3.773216031280548499e-01 -1.722132366227566991e-01
-3.734115347018573949e-01 -1.704139732578451583e-01
-3.695014662756597179e-01 -1.686151817177901635e-01
-3.655913978494622629e-01 -1.668168563386355496e-01
-3.616813294232648079e-01 -1.650189914810118452e-01
-3.577712609970673530e-01 -1.632215815297777539e-01
-3.538611925708698980e-01 -1.614246208936662430e-01
-3.499511241446724430e-01 -1.596281040049327415e-01
-3.460410557184749880e-01 -1.578320253190082789e-01
-3.421309872922775330e-01 -1.560363793141547328e-01
-3.382209188660800780e-01 -1.542411604911244627e-01
-3.343108504398826231e-01 -1.524463633728217749e-01
-3.304007820136851681e-01 -1.506519825039698002e-01
-3.264907135874877131e-01 -1.488580124507780655e-01
-3.225806451612902581e-01 -1.470644478006148115e-01
-3.186705767350928031e-01 -1.452712831616819744e-01
-3.147605083088953482e-01 -1.434785131626928056e-01
-3.108504398826978932e-01 -1.416861324525524324e-01
-3.069403714565004382e-01 -1.398941357000419161e-01
-3.030303030303029832e-01 -1.381025175935040872e-01
-2.991202346041055282e-01 -1.363112728405335150e-01
-2.952101661779080732e-01 -1.345203961676673388e-01
-2.913000977517106183e-01 -1.327298823200809552e-01
-2.873900293255131633e-01 -1.309397260612841507e-01
-2.834799608993157083e-01 -1.291499221728213409e-01
-2.795698924731182533e-01 -1.273604654539738090e-01
-2.756598240469207983e-01 -1.255713507214639424e-01
-2.717497556207233433e-01 -1.237825728091627164e-01
-2.678396871945258884e-01 -1.219941265677988579e-01
-2.639296187683284334e-01 -1.202060068646708113e-01
-2.600195503421309784e-01 -1.184182085833605791e-01
-2.561094819159335234e-01 -1.166307266234498929e-01
-2.521994134897360684e-01 -1.148435559002388556e-01
-2.482893450635386134e-01 -1.130566913444663590e-01
-2.443792766373411585e-01 -1.112701279020327783e-01
-2.404692082111437035e-01 -1.094838605337246085e-01
-2.365591397849462485e-01 -1.076978842149412391e-01
-2.326490713587487935e-01 -1.059121939354235598e-01
-2.287390029325513385e-01 -1.041267846989846479e-01
-2.248289345063538835e-01 -1.023416515232421775e-01
-2.209188660801564286e-01 -1.005567894393527978e-01
-2.170087976539589736e-01 -9.877219349174821972e-02
-2.130987292277615186e-01 -9.698785873787320322e-02
